GEO_ID	REGION	DIVISION	STATEFP	STATENS	STUSPS	NAME	LAT	LON	"LAT,LON"	ADDRESS	STREET	CITY	COUNTRY
2016	4	9	2	1785533	AK	Alaska	57.639124	-133.40765	"57.639124,-133.40765"	"Unnamed Rd,Tongass National Forest,AK,USA"	Unnamed Rd	Tongass National Forest	USA
2017	4	9	2	1785533	AK	Alaska	57.665551	-135.689866	"57.665551,-135.689866"	"Sitka,AK,USA"		Sitka	USA
2018	4	9	2	1785533	AK	Alaska	57.903324	-134.76797	"57.903324,-134.76797"	"Unnamed Rd,Tongass National Forest,AK,USA"	Unnamed Rd	Tongass National Forest	USA
2019	4	9	2	1785533	AK	Alaska	58.135502	-133.836695	"58.135502,-133.836695"	"Juneau,AK,USA"		Juneau	USA
2020	4	9	2	1785533	AK	Alaska	58.155673	-136.14351	"58.155673,-136.14351"	"Unnamed Rd,Tongass National Forest,Elfin Cove,AK 99825,USA"	Unnamed RdTongass National Forest	Elfin Cove	USA
2021	4	9	2	1785533	AK	Alaska	58.395222	-135.21411	"58.395222,-135.21411"	"Unnamed Rd,Tongass National Forest,AK,USA"	Unnamed Rd	Tongass National Forest	USA
2022	4	9	2	1785533	AK	Alaska	58.629146	-134.27505	"58.629146,-134.27505"	"Juneau,AK 99803,USA"		Juneau	USA
2023	4	9	2	1785533	AK	Alaska	58.642965	-136.606876	"58.642965,-136.606876"	"Gustavus,AK 99826,USA"		Gustavus	USA
2024	4	9	2	1785533	AK	Alaska	58.884302	-135.669913	"58.884302,-135.669913"	"Gustavus,AK 99826,USA"		Gustavus	USA
2025	4	9	2	1785533	AK	Alaska	59.119982	-134.722997	"59.119982,-134.722997"	"Haines,AK,USA"		Haines	USA
2026	4	9	2	1785533	AK	Alaska	58.878591	-138.014529	"58.878591,-138.014529"	"Yakutat,AK,USA"		Yakutat	USA
2027	4	9	2	1785533	AK	Alaska	59.370489	-136.13567	"59.370489,-136.13567"	"Unnamed Rd,Haines,AK 99827,USA"	Unnamed Rd	Haines	USA
2028	4	9	2	1785533	AK	Alaska	59.607935	-135.180832	"59.607935,-135.180832"	"Klondike Hwy,Skagway,AK 99840,USA"	Klondike Hwy	Skagway	USA
2029	4	9	2	1785533	AK	Alaska	59.358159	-138.50558	"59.358159,-138.50558"	"Yakutat,AK,USA"		Yakutat	USA
2030	4	9	2	1785533	AK	Alaska	59.576591	-139.945361	"59.576591,-139.945361"	"Ocean Cape Rd,Tongass National Forest,Yakutat,AK 99689,USA"	Ocean Cape RdTongass National Forest	Yakutat	USA
2031	4	9	2	1785533	AK	Alaska	59.834661	-139.007291	"59.834661,-139.007291"	"Yakutat,AK,USA"		Yakutat	USA
2032	4	9	2	1785533	AK	Alaska	60.04806	-140.465158	"60.04806,-140.465158"	"Yakutat,AK,USA"		Yakutat	USA
2033	4	9	2	1785533	AK	Alaska	60.308021	-139.519978	"60.308021,-139.519978"	"Yakutat,AK,USA"		Yakutat	USA
2034	4	9	2	1785533	AK	Alaska	60.248832	-141.936935	"60.248832,-141.936935"	"Yakutat,AK,USA"		Yakutat	USA
2035	4	9	2	1785533	AK	Alaska	60.156406	-144.345455	"60.156406,-144.345455"	"Old Railroad Grde,Chugach National Forest,AK,USA"	Old Railroad Grde	Chugach National Forest	USA
2036	4	9	2	1785533	AK	Alaska	60.436858	-143.421972	"60.436858,-143.421972"	"Valdez-Cordova,AK,USA"		Valdez-Cordova	USA
2037	4	9	2	1785533	AK	Alaska	60.711823	-142.486509	"60.711823,-142.486509"	"Chitina,AK 99566,USA"		Chitina	USA
2038	4	9	2	1785533	AK	Alaska	60.981229	-141.539053	"60.981229,-141.539053"	"Chitina,AK 99566,USA"		Chitina	USA
2039	4	9	2	1785533	AK	Alaska	56.12071	-156.67437	"56.12071,-156.67437"	"Kodiak Island,AK,USA"		Kodiak Island	USA
2040	4	9	2	1785533	AK	Alaska	57.162569	-154.347754	"57.162569,-154.347754"	"Kodiak,AK 99615,USA"		Kodiak	USA
2041	4	9	2	1785533	AK	Alaska	57.50073	-153.549594	"57.50073,-153.549594"	"Kodiak,AK 99615,USA"		Kodiak	USA
2042	4	9	2	1785533	AK	Alaska	57.834201	-152.739934	"57.834201,-152.739934"	"Anton Larson Bay Spur,Kodiak,AK 99615,USA"	Anton Larson Bay Spur	Kodiak	USA
2043	4	9	2	1785533	AK	Alaska	58.162908	-151.918664	"58.162908,-151.918664"	"Kodiak Island,AK,USA"		Kodiak Island	USA
2044	4	9	2	1785533	AK	Alaska	60.324138	-145.836876	"60.324138,-145.836876"	"Hartney Bay Rd,Chugach National Forest,Cordova,AK 99574,USA"	Hartney Bay RdChugach National Forest	Cordova	USA
2045	4	9	2	1785533	AK	Alaska	60.612026	-144.919575	"60.612026,-144.919575"	"National Forest Development Road S-851,Chugach National Forest,AK,USA"	National Forest Development Road S-851	Chugach National Forest	USA
2046	4	9	2	1785533	AK	Alaska	60.894478	-143.989987	"60.894478,-143.989987"	"Valdez-Cordova,AK,USA"		Valdez-Cordova	USA
2047	4	9	2	1785533	AK	Alaska	61.171418	-143.048079	"61.171418,-143.048079"	"Tractor Trail,Chitina,AK 99566,USA"	Tractor Trail	Chitina	USA
2048	4	9	2	1785533	AK	Alaska	61.442774	-142.093828	"61.442774,-142.093828"	"Chitina,AK 99566,USA"		Chitina	USA
2049	4	9	2	1785533	AK	Alaska	61.708474	-141.127223	"61.708474,-141.127223"	"Chitina,AK 99566,USA"		Chitina	USA
2050	4	9	2	1785533	AK	Alaska	55.083525	-160.268035	"55.083525,-160.268035"	"Unnamed Rd,Sand Point,AK 99661,USA"	Unnamed Rd	Sand Point	USA
2051	4	9	2	1785533	AK	Alaska	55.82165	-158.81277	"55.82165,-158.81277"	"Lake and Peninsula,AK,USA"		Lake and Peninsula	USA
2052	4	9	2	1785533	AK	Alaska	56.184382	-158.068742	"56.184382,-158.068742"	"Lake and Peninsula,AK,USA"		Lake and Peninsula	USA
2053	4	9	2	1785533	AK	Alaska	56.542792	-157.313598	"56.542792,-157.313598"	"Lake and Peninsula,AK,USA"		Lake and Peninsula	USA
2054	4	9	2	1785533	AK	Alaska	56.896805	-156.547205	"56.896805,-156.547205"	"Lake and Peninsula,AK,USA"		Lake and Peninsula	USA
2055	4	9	2	1785533	AK	Alaska	58.59824	-152.541979	"58.59824,-152.541979"	"Kodiak Island,AK,USA"		Kodiak Island	USA
2056	4	9	2	1785533	AK	Alaska	59.245365	-150.856804	"59.245365,-150.856804"	"Kenai Peninsula,AK,USA"		Kenai Peninsula	USA
2057	4	9	2	1785533	AK	Alaska	59.561455	-149.995979	"59.561455,-149.995979"	"Kenai Peninsula,AK,USA"		Kenai Peninsula	USA
2058	4	9	2	1785533	AK	Alaska	59.872463	-149.122869	"59.872463,-149.122869"	"Seward,AK 99664,USA"		Seward	USA
2059	4	9	2	1785533	AK	Alaska	60.178311	-148.237389	"60.178311,-148.237389"	"Cordova,AK 99574,USA"		Cordova	USA
2060	4	9	2	1785533	AK	Alaska	60.478926	-147.33946	"60.478926,-147.33946"	"Valdez-Cordova,AK,USA"		Valdez-Cordova	USA
2061	4	9	2	1785533	AK	Alaska	60.774231	-146.429012	"60.774231,-146.429012"	"Trail to Ellamar,Chugach National Forest,Tatitlek,AK 99677,USA"	Trail to EllamarChugach National Forest	Tatitlek	USA
2062	4	9	2	1785533	AK	Alaska	61.064151	-145.505984	"61.064151,-145.505984"	"Taps Access Rd,Valdez,AK 99686,USA"	Taps Access Rd	Valdez	USA
2063	4	9	2	1785533	AK	Alaska	61.348611	-144.570325	"61.348611,-144.570325"	"O'Brien Creek Rd,Chitina,AK 99566,USA"	O'Brien Creek Rd	Chitina	USA
2064	4	9	2	1785533	AK	Alaska	61.627537	-143.621994	"61.627537,-143.621994"	"Unnamed Rd,Chitina,AK 99566,USA"	Unnamed Rd	Chitina	USA
2065	4	9	2	1785533	AK	Alaska	61.900855	-142.660959	"61.900855,-142.660959"	"Valdez-Cordova,AK,USA"		Valdez-Cordova	USA
2066	4	9	2	1785533	AK	Alaska	62.16849	-141.687203	"62.16849,-141.687203"	"Foot Trail,Chisana,AK,USA"	Foot Trail	Chisana	USA
2067	4	9	2	1785533	AK	Alaska	54.733823	-162.338044	"54.733823,-162.338044"	"Aleutians East,AK,USA"		Aleutians East	USA
2068	4	9	2	1785533	AK	Alaska	55.115374	-161.636392	"55.115374,-161.636392"	"Aleutians East,AK,USA"		Aleutians East	USA
2069	4	9	2	1785533	AK	Alaska	55.4929	-160.924003	"55.4929,-160.924003"	"Aleutians East,AK,USA"		Aleutians East	USA
2070	4	9	2	1785533	AK	Alaska	55.866324	-160.200725	"55.866324,-160.200725"	"Aleutians East,AK,USA"		Aleutians East	USA
2071	4	9	2	1785533	AK	Alaska	56.23557	-159.46641	"56.23557,-159.46641"	"Lake and Peninsula,AK,USA"		Lake and Peninsula	USA
2072	4	9	2	1785533	AK	Alaska	56.600562	-158.72091	"56.600562,-158.72091"	"Lake and Peninsula,AK,USA"		Lake and Peninsula	USA
2073	4	9	2	1785533	AK	Alaska	56.961222	-157.964077	"56.961222,-157.964077"	"Lake and Peninsula,AK,USA"		Lake and Peninsula	USA
2074	4	9	2	1785533	AK	Alaska	57.317475	-157.195769	"57.317475,-157.195769"	"Lake and Peninsula,AK,USA"		Lake and Peninsula	USA
2075	4	9	2	1785533	AK	Alaska	57.669244	-156.415844	"57.669244,-156.415844"	"Jeep Trail,AK,USA"		Jeep Trail	USA
2076	4	9	2	1785533	AK	Alaska	58.016452	-155.624165	"58.016452,-155.624165"	"Lake and Peninsula,AK,USA"		Lake and Peninsula	USA
2077	4	9	2	1785533	AK	Alaska	58.359021	-154.820598	"58.359021,-154.820598"	"Lake and Peninsula,AK,USA"		Lake and Peninsula	USA
2078	4	9	2	1785533	AK	Alaska	58.696876	-154.005011	"58.696876,-154.005011"	"Kenai Peninsula,AK,USA"		Kenai Peninsula	USA
2079	4	9	2	1785533	AK	Alaska	59.029938	-153.17728	"59.029938,-153.17728"	"Kenai Peninsula,AK,USA"		Kenai Peninsula	USA
2080	4	9	2	1785533	AK	Alaska	59.358131	-152.337284	"59.358131,-152.337284"	"Kenai Peninsula,AK,USA"		Kenai Peninsula	USA
2081	4	9	2	1785533	AK	Alaska	59.681379	-151.484907	"59.681379,-151.484907"	"60825 Crossman Ridge Rd,Homer,AK 99603,USA"	60825 Crossman Ridge Rd	Homer	USA
2082	4	9	2	1785533	AK	Alaska	59.999603	-150.620039	"59.999603,-150.620039"	"Kenai Peninsula,AK,USA"		Kenai Peninsula	USA
2083	4	9	2	1785533	AK	Alaska	60.312728	-149.74258	"60.312728,-149.74258"	"Resurrection River Trail 319,Chugach National Forest,Kasilof,AK 99610,USA"	Resurrection River Trail 319Chugach National Forest	Kasilof	USA
2084	4	9	2	1785533	AK	Alaska	60.620677	-148.852432	"60.620677,-148.852432"	"Portage Pass Trail,Chugach National Forest,Whittier,AK 99693,USA"	Portage Pass TrailChugach National Forest	Whittier	USA
2085	4	9	2	1785533	AK	Alaska	60.923372	-147.949508	"60.923372,-147.949508"	"Valdez,AK 99686,USA"		Valdez	USA
2086	4	9	2	1785533	AK	Alaska	61.220739	-147.03373	"61.220739,-147.03373"	"Valdez,AK 99686,USA"		Valdez	USA
2087	4	9	2	1785533	AK	Alaska	61.5127	-146.105026	"61.5127,-146.105026"	"Copper Center,AK 99573,USA"		Copper Center	USA
2088	4	9	2	1785533	AK	Alaska	61.799179	-145.163337	"61.799179,-145.163337"	"Post Rd,Copper Center,AK 99573,USA"	Post Rd	Copper Center	USA
2089	4	9	2	1785533	AK	Alaska	62.080102	-144.208613	"62.080102,-144.208613"	"Valdez-Cordova,AK,USA"		Valdez-Cordova	USA
2090	4	9	2	1785533	AK	Alaska	62.355392	-143.240814	"62.355392,-143.240814"	"Nabesna Rd,Gakona,AK 99586,USA"	Nabesna Rd	Gakona	USA
2091	4	9	2	1785533	AK	Alaska	62.624975	-142.259913	"62.624975,-142.259913"	"Southeast Fairbanks,AK,USA"		Southeast Fairbanks	USA
2092	4	9	2	1785533	AK	Alaska	62.888777	-141.265896	"62.888777,-141.265896"	"Alaska Hwy,Northway,AK 99764,USA"	Alaska Hwy	Northway	USA
2093	4	9	2	1785533	AK	Alaska	54.747103	-163.697581	"54.747103,-163.697581"	"Aleutians East,AK,USA"		Aleutians East	USA
2094	4	9	2	1785533	AK	Alaska	55.134899	-163.006156	"55.134899,-163.006156"	"Grant Point Rd,Cold Bay,AK,USA"	Grant Point Rd	Cold Bay	USA
2095	4	9	2	1785533	AK	Alaska	55.518739	-162.303968	"55.518739,-162.303968"	"Aleutians East,AK,USA"		Aleutians East	USA
2096	4	9	2	1785533	AK	Alaska	55.898547	-161.590858	"55.898547,-161.590858"	"Nelson Lagoon,AK,USA"		Nelson Lagoon	USA
2097	4	9	2	1785533	AK	Alaska	57.734417	-157.85595	"57.734417,-157.85595"	"Lake and Peninsula,AK,USA"		Lake and Peninsula	USA
2098	4	9	2	1785533	AK	Alaska	58.088417	-157.074015	"58.088417,-157.074015"	"Lake and Peninsula,AK,USA"		Lake and Peninsula	USA
2099	4	9	2	1785533	AK	Alaska	58.437845	-156.280079	"58.437845,-156.280079"	"Lake and Peninsula,AK,USA"		Lake and Peninsula	USA
2100	4	9	2	1785533	AK	Alaska	58.782623	-155.473998	"58.782623,-155.473998"	"King Salmon,AK 99613,USA"		King Salmon	USA
2101	4	9	2	1785533	AK	Alaska	59.122675	-154.655633	"59.122675,-154.655633"	"Kenai Peninsula,AK,USA"		Kenai Peninsula	USA
2102	4	9	2	1785533	AK	Alaska	59.457921	-153.824848	"59.457921,-153.824848"	"TYONEK,AK 99682,USA"		TYONEK	USA
2103	4	9	2	1785533	AK	Alaska	59.788285	-152.981512	"59.788285,-152.981512"	"Unnamed Rd,TYONEK,AK 99682,USA"	Unnamed Rd	TYONEK	USA
2104	4	9	2	1785533	AK	Alaska	60.113688	-152.1255	"60.113688,-152.1255"	"Kenai Peninsula,AK,USA"		Kenai Peninsula	USA
2105	4	9	2	1785533	AK	Alaska	60.434054	-151.256694	"60.434054,-151.256694"	"Gas Well Rd,Soldotna,AK 99669,USA"	Gas Well Rd	Soldotna	USA
2106	4	9	2	1785533	AK	Alaska	60.749303	-150.374979	"60.749303,-150.374979"	"Unnamed Rd,Sterling,AK 99672,USA"	Unnamed Rd	Sterling	USA
2107	4	9	2	1785533	AK	Alaska	61.059359	-149.480251	"61.059359,-149.480251"	"Unnamed Rd,Anchorage,AK 99516,USA"	Unnamed Rd	Anchorage	USA
2108	4	9	2	1785533	AK	Alaska	61.364145	-148.572413	"61.364145,-148.572413"	"CHUGIAK,AK 99567,USA"		CHUGIAK	USA
2109	4	9	2	1785533	AK	Alaska	61.663581	-147.651374	"61.663581,-147.651374"	"26830 W Glenn Hwy,Sutton,AK 99674,USA"	26830 W Glenn Hwy	Sutton	USA
2110	4	9	2	1785533	AK	Alaska	61.957593	-146.717056	"61.957593,-146.717056"	"Glenn Hwy,Glennallen,AK 99588,USA"	Glenn Hwy	Glennallen	USA
2111	4	9	2	1785533	AK	Alaska	62.246102	-145.769387	"62.246102,-145.769387"	"Unnamed Rd,Glennallen,AK 99588,USA"	Unnamed Rd	Glennallen	USA
2112	4	9	2	1785533	AK	Alaska	62.529032	-144.808308	"62.529032,-144.808308"	"Glenn Hwy,Gakona,AK 99586,USA"	Glenn Hwy	Gakona	USA
2113	4	9	2	1785533	AK	Alaska	62.806306	-143.833772	"62.806306,-143.833772"	"Glenn Hwy,Gakona,AK 99586,USA"	Glenn Hwy	Gakona	USA
2114	4	9	2	1785533	AK	Alaska	63.077849	-142.845741	"63.077849,-142.845741"	"Unnamed Rd,Tok,AK 99780,USA"	Unnamed Rd	Tok	USA
2115	4	9	2	1785533	AK	Alaska	63.343584	-141.844194	"63.343584,-141.844194"	"Northway,AK 99764,USA"		Northway	USA
2116	4	9	2	1785533	AK	Alaska	53.543662	-167.037112	"53.543662,-167.037112"	"Aleutians West,AK,USA"		Aleutians West	USA
2117	4	9	2	1785533	AK	Alaska	53.948828	-166.387565	"53.948828,-166.387565"	"Unnamed Rd,Unalaska,AK 99685,USA"	Unnamed Rd	Unalaska	USA
2118	4	9	2	1785533	AK	Alaska	58.503782	-157.744187	"58.503782,-157.744187"	"Lake and Peninsula,AK,USA"		Lake and Peninsula	USA
2119	4	9	2	1785533	AK	Alaska	58.855433	-156.948138	"58.855433,-156.948138"	"Alaska Peninsula Hwy,Naknek,AK 99633,USA"	Alaska Peninsula Hwy	Naknek	USA
2120	4	9	2	1785533	AK	Alaska	59.202423	-156.139684	"59.202423,-156.139684"	"King Salmon,AK 99613,USA"		King Salmon	USA
2121	4	9	2	1785533	AK	Alaska	59.544675	-155.318676	"59.544675,-155.318676"	"Unnamed Rd,King Salmon,AK 99613,USA"	Unnamed Rd	King Salmon	USA
2122	4	9	2	1785533	AK	Alaska	59.88211	-154.484967	"59.88211,-154.484967"	"Unnamed Rd,Lake Clark National Park,AK,USA"	Unnamed Rd	Lake Clark National Park	USA
2123	4	9	2	1785533	AK	Alaska	60.214649	-153.638417	"60.214649,-153.638417"	"Lake and Peninsula,AK,USA"		Lake and Peninsula	USA
2124	4	9	2	1785533	AK	Alaska	60.542214	-152.77889	"60.542214,-152.77889"	"TYONEK,AK 99682,USA"		TYONEK	USA
2125	4	9	2	1785533	AK	Alaska	60.864726	-151.906257	"60.864726,-151.906257"	"Oil Gas Field,Tyonek,AK 99682,USA"	Oil Gas Field	Tyonek	USA
2126	4	9	2	1785533	AK	Alaska	61.182108	-151.020393	"61.182108,-151.020393"	"Unnamed Rd,Tyonek,AK 99682,USA"	Unnamed Rd	Tyonek	USA
2127	4	9	2	1785533	AK	Alaska	61.494279	-150.121183	"61.494279,-150.121183"	"Alfred Creek Trail,AK,USA"		Alfred Creek Trail	USA
2128	4	9	2	1785533	AK	Alaska	61.801162	-149.208519	"61.801162,-149.208519"	"Archangel Rd,Palmer,AK 99645,USA"	Archangel Rd	Palmer	USA
2129	4	9	2	1785533	AK	Alaska	62.102678	-148.2823	"62.102678,-148.2823"	"Matanuska-Susitna,AK,USA"		Matanuska-Susitna	USA
2130	4	9	2	1785533	AK	Alaska	62.39875	-147.342437	"62.39875,-147.342437"	"Little Oshetna River Trail,AK,USA"		Little Oshetna River Trail	USA
2131	4	9	2	1785533	AK	Alaska	62.689298	-146.388848	"62.689298,-146.388848"	"Unnamed Rd,AK,USA"		Unnamed Rd	USA
2132	4	9	2	1785533	AK	Alaska	62.974246	-145.421464	"62.974246,-145.421464"	"Unnamed Rd,DELTA JUNCTION,AK 99737,USA"	Unnamed Rd	DELTA JUNCTION	USA
2133	4	9	2	1785533	AK	Alaska	63.253516	-144.440226	"63.253516,-144.440226"	"Southeast Fairbanks,AK,USA"		Southeast Fairbanks	USA
2134	4	9	2	1785533	AK	Alaska	63.527031	-143.445089	"63.527031,-143.445089"	"Interstate a-2,Dot Lake,AK 99737,USA"	Interstate a-2	Dot Lake	USA
2135	4	9	2	1785533	AK	Alaska	63.794713	-142.43602	"63.794713,-142.43602"	"Jeep Trail,AK,USA"		Jeep Trail	USA
2136	4	9	2	1785533	AK	Alaska	64.056486	-141.413001	"64.056486,-141.413001"	"Tractor Trail,AK,USA"		Tractor Trail	USA
2137	4	9	2	1785533	AK	Alaska	53.514537	-168.364152	"53.514537,-168.364152"	United States		United States	United States
2138	4	9	2	1785533	AK	Alaska	58.556794	-159.212116	"58.556794,-159.212116"	"Dillingham,AK,USA"		Dillingham	USA
2139	4	9	2	1785533	AK	Alaska	58.915261	-158.426611	"58.915261,-158.426611"	"Alaska 99576,USA"		Alaska 99576	USA
2140	4	9	2	1785533	AK	Alaska	59.269136	-157.628602	"59.269136,-157.628602"	"2nd St,Ekwok,AK 99580,USA"	2nd St	Ekwok	USA
2141	4	9	2	1785533	AK	Alaska	59.61834	-156.817925	"59.61834,-156.817925"	"Dillingham,AK,USA"		Dillingham	USA
2142	4	9	2	1785533	AK	Alaska	59.962796	-155.994419	"59.962796,-155.994419"	"Dillingham,AK,USA"		Dillingham	USA
2143	4	9	2	1785533	AK	Alaska	60.302423	-155.157929	"60.302423,-155.157929"	"Lake and Peninsula,AK,USA"		Lake and Peninsula	USA
2144	4	9	2	1785533	AK	Alaska	60.637142	-154.3083	"60.637142,-154.3083"	"Foot Trail,Nondalton,AK 99640,USA"	Foot Trail	Nondalton	USA
2145	4	9	2	1785533	AK	Alaska	60.966875	-153.445388	"60.966875,-153.445388"	"ANIAK,AK 99557,USA"		ANIAK	USA
2146	4	9	2	1785533	AK	Alaska	61.29154	-152.569051	"61.29154,-152.569051"	"TYONEK,AK 99682,USA"		TYONEK	USA
2147	4	9	2	1785533	AK	Alaska	61.61106	-151.679155	"61.61106,-151.679155"	"Skwentna,AK 99667,USA"		Skwentna	USA
2148	4	9	2	1785533	AK	Alaska	61.925354	-150.775571	"61.925354,-150.775571"	"Unnamed Rd,Skwentna,AK 99667,USA"	Unnamed Rd	Skwentna	USA
2149	4	9	2	1785533	AK	Alaska	62.234343	-149.858181	"62.234343,-149.858181"	"21065 E Birch Creek Blvd,Talkeetna,AK 99676,USA"	21065 E Birch Creek Blvd	Talkeetna	USA
2150	4	9	2	1785533	AK	Alaska	62.537947	-148.926873	"62.537947,-148.926873"	"Matanuska-Susitna,AK,USA"		Matanuska-Susitna	USA
2151	4	9	2	1785533	AK	Alaska	62.836089	-147.981545	"62.836089,-147.981545"	"Matanuska-Susitna,AK,USA"		Matanuska-Susitna	USA
2152	4	9	2	1785533	AK	Alaska	63.128688	-147.022106	"63.128688,-147.022106"	"Denali Hwy,AK,USA"		Denali Hwy	USA
2153	4	9	2	1785533	AK	Alaska	63.415665	-146.048475	"63.415665,-146.048475"	"State Highway 4,Delta Junction,AK 99737,USA"	State Highway 4	Delta Junction	USA
2154	4	9	2	1785533	AK	Alaska	63.696942	-145.060582	"63.696942,-145.060582"	"Tractor Trail,Delta Junction,AK 99737,USA"	Tractor Trail	Delta Junction	USA
2155	4	9	2	1785533	AK	Alaska	63.97244	-144.058372	"63.97244,-144.058372"	"DELTA JUNCTION,AK 99737,USA"		DELTA JUNCTION	USA
2156	4	9	2	1785533	AK	Alaska	64.242082	-143.0418	"64.242082,-143.0418"	"Southeast Fairbanks,AK,USA"		Southeast Fairbanks	USA
2157	4	9	2	1785533	AK	Alaska	64.505789	-142.01084	"64.505789,-142.01084"	"Foot Trail,Eagle,AK 99738,USA"	Foot Trail	Eagle	USA
2158	4	9	2	1785533	AK	Alaska	58.962071	-159.908584	"58.962071,-159.908584"	"Togiak,AK 99678,USA"		Togiak	USA
2159	4	9	2	1785533	AK	Alaska	59.322772	-159.121539	"59.322772,-159.121539"	"Manokotak,AK 99628,USA"		Manokotak	USA
2160	4	9	2	1785533	AK	Alaska	59.678873	-158.321735	"59.678873,-158.321735"	"Alaska 99576,USA"		Alaska 99576	USA
2161	4	9	2	1785533	AK	Alaska	60.030295	-157.508995	"60.030295,-157.508995"	"Alaska 99576,USA"		Alaska 99576	USA
2162	4	9	2	1785533	AK	Alaska	60.376957	-156.683149	"60.376957,-156.683149"	"Dillingham,AK,USA"		Dillingham	USA
2163	4	9	2	1785533	AK	Alaska	60.71878	-155.844028	"60.71878,-155.844028"	"Nondalton,AK 99640,USA"		Nondalton	USA
2164	4	9	2	1785533	AK	Alaska	61.055684	-154.991468	"61.055684,-154.991468"	"ANIAK,AK 99557,USA"		ANIAK	USA
2165	4	9	2	1785533	AK	Alaska	61.387588	-154.125312	"61.387588,-154.125312"	"ANIAK,AK 99557,USA"		ANIAK	USA
2166	4	9	2	1785533	AK	Alaska	61.714413	-153.245407	"61.714413,-153.245407"	"ANIAK,AK 99557,USA"		ANIAK	USA
2167	4	9	2	1785533	AK	Alaska	62.036078	-152.351605	"62.036078,-152.351605"	"Skwentna,AK 99667,USA"		Skwentna	USA
2168	4	9	2	1785533	AK	Alaska	62.352502	-151.443767	"62.352502,-151.443767"	"10086 S Cache Creek Dr,Trapper Creek,AK 99683,USA"	10086 S Cache Creek Dr	Trapper Creek	USA
2169	4	9	2	1785533	AK	Alaska	62.663605	-150.521763	"62.663605,-150.521763"	"14500 N Parks Hwy,Trapper Creek,AK 99683,USA"	14500 N Parks Hwy	Trapper Creek	USA
2170	4	9	2	1785533	AK	Alaska	62.969307	-149.585467	"62.969307,-149.585467"	"Interstate a-4,Talkeetna,AK 99676,USA"	Interstate a-4	Talkeetna	USA
2171	4	9	2	1785533	AK	Alaska	63.269528	-148.634767	"63.269528,-148.634767"	"State Highway 8,Cantwell,AK,USA"	State Highway 8	Cantwell	USA
2172	4	9	2	1785533	AK	Alaska	63.564188	-147.669559	"63.564188,-147.669559"	"Denali,AK,USA"		Denali	USA
2173	4	9	2	1785533	AK	Alaska	63.853205	-146.689749	"63.853205,-146.689749"	"Southeast Fairbanks,AK,USA"		Southeast Fairbanks	USA
2174	4	9	2	1785533	AK	Alaska	64.136501	-145.695258	"64.136501,-145.695258"	"4085-4135 Tanana Loop Exn,Delta Junction,AK 99737,USA"	4085-4135 Tanana Loop Exn	Delta Junction	USA
2175	4	9	2	1785533	AK	Alaska	64.413996	-144.686017	"64.413996,-144.686017"	"Unnamed Rd,AK,USA"		Unnamed Rd	USA
2176	4	9	2	1785533	AK	Alaska	64.68561	-143.661972	"64.68561,-143.661972"	"Central,AK 99730,USA"		Central	USA
2177	4	9	2	1785533	AK	Alaska	64.951265	-142.623084	"64.951265,-142.623084"	"Southeast Fairbanks,AK,USA"		Southeast Fairbanks	USA
2178	4	9	2	1785533	AK	Alaska	65.210882	-141.569328	"65.210882,-141.569328"	"Foot Trail,Yukon-Charley Rivers National Preserve,AK,USA"	Foot Trail	Yukon-Charley Rivers National Preserve	USA
2179	4	9	2	1785533	AK	Alaska	58.623926	-162.156145	"58.623926,-162.156145"	"Bethel,AK,USA"		Bethel	USA
2180	4	9	2	1785533	AK	Alaska	58.995837	-161.393209	"58.995837,-161.393209"	"Unnamed Rd,Goodnews Airport (GNU),Goodnews Bay,AK 99589,USA"	Unnamed RdGoodnews Airport (GNU)	Goodnews Bay	USA
